Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,probscale,pt,proboffset,batch_size
arxiv_2023_runxacw578n_NCNC_hypercykzdthz,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.5,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper0ieker10,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.75,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperr4movjpt,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.0,1.0,256
arxiv_2023_runxacw578n_NCNC_hyper5g4xfnkh,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.1,1.0,256
arxiv_2023_runxacw578n_NCNC_hypers7oqyb6p,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.3,1.0,256
arxiv_2023_runxacw578n_NCNC_hyperurdv33al,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.5,1.0,256
arxiv_2023_runxacw578n_NCNC_hyperpvh7a7a5,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.75,1.0,256
arxiv_2023_runxacw578n_NCNC_hyperbmldjj0u,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.0,2.0,256
arxiv_2023_runxacw578n_NCNC_hyper7ejy104a,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.1,2.0,256
arxiv_2023_runxacw578n_NCNC_hypern47vtbu2,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.3,2.0,256
arxiv_2023_runxacw578n_NCNC_hyperzmutsvlp,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.5,2.0,256
arxiv_2023_runxacw578n_NCNC_hyper7a7rfpz4,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.75,2.0,256
arxiv_2023_runxacw578n_NCNC_hyperaaxbmgco,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.0,2.8,256
arxiv_2023_runxacw578n_NCNC_hyper3weqxmac,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.1,2.8,256
arxiv_2023_runxacw578n_NCNC_hyper1m6ydat2,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.3,2.8,256
arxiv_2023_runxacw578n_NCNC_hypery6p2h0o9,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.5,2.8,256
arxiv_2023_runxacw578n_NCNC_hyperi7l6tb6p,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.75,2.8,256
arxiv_2023_runxacw578n_NCNC_hyperymfchn6t,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.0,3.0,256
arxiv_2023_runxacw578n_NCNC_hyperby2feuof,82.25,93.41,97.92,98.07,99.04,99.24,87.18,82.25,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.1,3.0,256
arxiv_2023_runxacw578n_NCNC_hyper0p0xfdpf,82.25,93.41,97.92,98.07,99.04,99.24,87.18,82.25,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.3,3.0,256
arxiv_2023_runxacw578n_NCNC_hyper7dexfx3n,82.25,93.41,97.92,98.07,99.04,99.24,87.18,82.25,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.5,3.0,256
arxiv_2023_runxacw578n_NCNC_hyper74bma31i,82.25,93.41,97.92,98.07,99.04,99.24,87.18,82.25,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.75,3.0,256
arxiv_2023_runxacw578n_NCNC_hyperykkwyy16,82.25,93.41,97.92,98.07,99.04,99.24,87.18,82.25,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.0,4.0,256
arxiv_2023_runxacw578n_NCNC_hyperck3f03cw,82.25,93.41,97.92,98.07,99.04,99.24,87.18,82.25,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.1,4.0,256
arxiv_2023_runxacw578n_NCNC_hyperhdrt733f,82.25,93.41,97.92,98.07,99.04,99.24,87.18,82.25,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.3,4.0,256
arxiv_2023_runxacw578n_NCNC_hyper0f1kkhfy,82.25,93.41,97.92,98.07,99.04,99.24,87.18,82.25,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.5,4.0,256
arxiv_2023_runxacw578n_NCNC_hyperaceve3sj,82.25,93.41,97.92,98.07,99.04,99.24,87.18,82.25,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.75,4.0,256
arxiv_2023_runxacw578n_NCNC_hyper8fmb4w3f,82.25,93.41,97.92,98.07,99.04,99.24,87.18,82.25,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.0,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperub1sqj6x,82.25,93.41,97.92,98.07,99.04,99.24,87.18,82.25,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.1,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper2t4020qm,82.25,93.41,97.92,98.07,99.04,99.24,87.18,82.25,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.3,0.0,256
arxiv_2023_runxacw578n_NCNC_hypereyla5tma,82.25,93.41,97.92,98.07,99.04,99.24,87.18,82.25,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.5,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperyecoi3zh,82.25,93.41,97.92,98.07,99.04,99.24,87.18,82.25,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.75,0.0,256
arxiv_2023_runxacw578n_NCNC_hypersu8x5oi4,82.25,93.41,97.92,98.07,99.04,99.24,87.18,82.25,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.0,5.0,256
arxiv_2023_runxacw578n_NCNC_hyper86j7j6gy,82.25,93.41,97.92,98.07,99.04,99.24,87.18,82.25,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.1,5.0,256
arxiv_2023_runxacw578n_NCNC_hyperaopdr351,82.25,93.41,97.92,98.07,99.04,99.24,87.18,82.25,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.3,5.0,256
arxiv_2023_runxacw578n_NCNC_hyper1ng1vriu,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.5,5.0,256
arxiv_2023_runxacw578n_NCNC_hyper05r0e3z3,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.75,5.0,256
arxiv_2023_runxacw578n_NCNC_hyperjr6jwgrw,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.0,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperkj5vckw9,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.1,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper9rgpdza0,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.3,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperqmxsk11f,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.5,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperyt36uije,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.75,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper10ifb97v,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.0,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperlvyoq2xh,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.1,0.0,256
arxiv_2023_runxacw578n_NCNC_hypergbbal2w2,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.3,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperuk1nwma1,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.5,0.0,256
arxiv_2023_runxacw578n_NCNC_hypervs92a1ys,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.75,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperxv0d5a34,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.0,1.0,256
arxiv_2023_runxacw578n_NCNC_hyperjnjqtrv7,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.1,1.0,256
arxiv_2023_runxacw578n_NCNC_hyper4qwepg4o,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.3,1.0,256
arxiv_2023_runxacw578n_NCNC_hyper74ekeuj3,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.5,1.0,256
arxiv_2023_runxacw578n_NCNC_hyperd84p512k,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.75,1.0,256
arxiv_2023_runxacw578n_NCNC_hyper843fizcz,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.0,2.0,256
arxiv_2023_runxacw578n_NCNC_hyperw6wgf69w,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.1,2.0,256
arxiv_2023_runxacw578n_NCNC_hypera2hn5bng,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.3,2.0,256
arxiv_2023_runxacw578n_NCNC_hypervbyl9xzf,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.5,2.0,256
arxiv_2023_runxacw578n_NCNC_hyperbq8y0pb6,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.75,2.0,256
arxiv_2023_runxacw578n_NCNC_hyperf6bk7nyb,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.0,2.8,256
arxiv_2023_runxacw578n_NCNC_hyperlvt39orp,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.1,2.8,256
arxiv_2023_runxacw578n_NCNC_hyperprstbo4y,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.3,2.8,256
arxiv_2023_runxacw578n_NCNC_hyperhi7ekmxc,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.5,2.8,256
arxiv_2023_runxacw578n_NCNC_hypers7p1fc7e,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.75,2.8,256
arxiv_2023_runxacw578n_NCNC_hyper1qr4xe8t,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.0,3.0,256
arxiv_2023_runxacw578n_NCNC_hypera11hi57u,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.1,3.0,256
arxiv_2023_runxacw578n_NCNC_hyper5y3zww6p,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.3,3.0,256
arxiv_2023_runxacw578n_NCNC_hypercqkjw06a,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.5,3.0,256
arxiv_2023_runxacw578n_NCNC_hyperqu3h13dy,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.75,3.0,256
arxiv_2023_runxacw578n_NCNC_hyperz8unrdd5,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.0,4.0,256
arxiv_2023_runxacw578n_NCNC_hypereiwarp73,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.1,4.0,256
arxiv_2023_runxacw578n_NCNC_hyperhlhea2mq,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.3,4.0,256
arxiv_2023_runxacw578n_NCNC_hypers1okzde3,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.5,4.0,256
arxiv_2023_runxacw578n_NCNC_hyper8yck51n5,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.75,4.0,256
arxiv_2023_runxacw578n_NCNC_hyperyuy44n1t,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.0,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperyacyiihy,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.1,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper4x3rkoy8,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.3,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperdgbv48rp,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.5,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperbr21u6x0,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.75,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperlua9ykbr,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.0,5.0,256
arxiv_2023_runxacw578n_NCNC_hypervps5el18,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.1,5.0,256
arxiv_2023_runxacw578n_NCNC_hyperiv98xlzg,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.3,5.0,256
arxiv_2023_runxacw578n_NCNC_hyper0gearr31,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.5,5.0,256
arxiv_2023_runxacw578n_NCNC_hyperd0j7jrc5,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.75,5.0,256
arxiv_2023_runxacw578n_NCNC_hypert8pjf6e8,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.0,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperfkqpuzk4,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.1,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperzj3rb682,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.3,0.0,256
arxiv_2023_runxacw578n_NCNC_hypery52h1h7b,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.5,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper750n444e,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,5.0,0.75,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperj5xpobfe,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.0,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperhtsqzzi0,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.1,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper1alrfh3l,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.3,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperor0oj6fd,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.5,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper4hx7pdw6,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.75,0.0,256
arxiv_2023_runxacw578n_NCNC_hypercm6wkzdh,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.0,1.0,256
arxiv_2023_runxacw578n_NCNC_hyper5fd6gohs,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.1,1.0,256
arxiv_2023_runxacw578n_NCNC_hyper564g86d0,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.3,1.0,256
arxiv_2023_runxacw578n_NCNC_hyperlqaivhj1,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.5,1.0,256
arxiv_2023_runxacw578n_NCNC_hyperw9m3yw30,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.75,1.0,256
arxiv_2023_runxacw578n_NCNC_hypereaa7q8qp,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.0,2.0,256
arxiv_2023_runxacw578n_NCNC_hyperf75n0y9z,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.1,2.0,256
arxiv_2023_runxacw578n_NCNC_hyperumpua41n,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.3,2.0,256
arxiv_2023_runxacw578n_NCNC_hyperfdptm1rm,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.5,2.0,256
arxiv_2023_runxacw578n_NCNC_hypertdly9hzz,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.75,2.0,256
arxiv_2023_runxacw578n_NCNC_hyperhe7s4g2l,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.0,2.8,256
arxiv_2023_runxacw578n_NCNC_hypermdvqiae7,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.1,2.8,256
arxiv_2023_runxacw578n_NCNC_hyperd7lc1qqg,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.3,2.8,256
arxiv_2023_runxacw578n_NCNC_hyperfwaflmmj,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.5,2.8,256
arxiv_2023_runxacw578n_NCNC_hyperfwqn3klw,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.75,2.8,256
arxiv_2023_runxacw578n_NCNC_hyperqsrrm3mk,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.0,3.0,256
arxiv_2023_runxacw578n_NCNC_hyperzyskj98f,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.1,3.0,256
arxiv_2023_runxacw578n_NCNC_hyperdolulyis,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.3,3.0,256
arxiv_2023_runxacw578n_NCNC_hyperknoepe3f,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.5,3.0,256
arxiv_2023_runxacw578n_NCNC_hypern59t9nh6,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.75,3.0,256
arxiv_2023_runxacw578n_NCNC_hyperqzoc4iw4,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.0,4.0,256
arxiv_2023_runxacw578n_NCNC_hyperi0hvog3e,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.1,4.0,256
arxiv_2023_runxacw578n_NCNC_hyperxrjkkxfj,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.3,4.0,256
arxiv_2023_runxacw578n_NCNC_hyperffeopjo7,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.5,4.0,256
arxiv_2023_runxacw578n_NCNC_hypercp0o6ol0,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.75,4.0,256
arxiv_2023_runxacw578n_NCNC_hyperaesqvi2m,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.0,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperjaena3qh,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.1,0.0,256
arxiv_2023_runxacw578n_NCNC_hypern96sbmy6,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.3,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper5k95kibw,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.5,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperaboxao3z,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.75,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperhzyu1sq0,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.0,5.0,256
arxiv_2023_runxacw578n_NCNC_hyper5blsc6pv,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.1,5.0,256
arxiv_2023_runxacw578n_NCNC_hyper0ggxl8ao,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.3,5.0,256
arxiv_2023_runxacw578n_NCNC_hyper2dgfs2qi,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.5,5.0,256
arxiv_2023_runxacw578n_NCNC_hyper46icitr0,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.75,5.0,256
