Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,hidden_channels, num_layers,f_node_dim,f_global_dim,dropout,batch_size,gnn_batch_size,lr
arxiv_2023_run5i91b3fq_NeoGNN_hyperw6hdy8iw,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.46,256,2,128,128,0.0,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperujzciuir,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.46,256,2,128,128,0.1,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperqjb52f3z,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.46,256,2,128,128,0.1,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperxmldzuc3,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.46,256,2,128,128,0.1,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper8w21xopj,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.46,256,2,128,128,0.1,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperpp916vrn,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.46,256,2,128,128,0.1,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypergmyyoy75,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,2,128,128,0.1,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperlrntoq9i,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,2,128,128,0.1,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper3glb5nfc,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,2,128,128,0.1,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperktd7hkh0,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,2,128,128,0.3,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper83g3879f,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,2,128,128,0.3,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypersviqzj95,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,2,128,128,0.3,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper1vg6rcdd,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,2,128,128,0.3,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper4czl0ap6,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,2,128,128,0.3,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperwnxr0c95,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,2,128,128,0.3,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper9xueqh5t,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,2,128,128,0.3,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper7i0h18ur,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,2,128,128,0.3,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper09szpz3f,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,2,128,128,0.5,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperpw69mjxy,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,2,128,128,0.5,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper5kgrbnn2,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,2,128,128,0.5,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperwykszofu,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,2,128,128,0.5,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper3yd70qmp,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,2,128,128,0.5,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperofz2hpd8,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,2,128,128,0.5,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypernli1njos,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,2,128,128,0.5,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperjqdix97x,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,2,128,128,0.5,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper4y2wprg2,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.0,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypergrrt65xf,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.0,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypermhbzgm6z,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.0,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper19uuxr33,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.0,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper1mfxslsc,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.0,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperktv2yd5d,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.0,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperivqhjs7u,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.0,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper626x4yfu,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.0,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperkn3zx20g,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.1,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper1aftzutc,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.1,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperp2fsk2aw,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.1,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperjewblizh,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.1,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperf28rsvrh,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.1,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperegjeh6qi,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.1,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypervmfpp3w3,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.1,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperth4v0u2b,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.1,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper21kgas3c,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.3,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypergqdlw1k3,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.3,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper30ach3pb,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.3,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper7rdghd3b,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.3,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper8km76lgg,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.3,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper6fici5kr,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.3,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperwwgk6m7a,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.3,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperi37f2yxi,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.3,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperdw77bat3,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.5,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperuq0l88ed,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.5,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper0gqyzxma,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.5,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperabpzvjme,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.5,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperouy6mdts,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.5,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperbp5pg313,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.5,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperss24eclo,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.5,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperwxsqdjxn,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,64,0.5,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypere9xgayf9,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.0,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper72kqlj43,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.0,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper88l53dlb,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.0,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperbufibtq7,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.0,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperm5o2www8,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.0,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypero8n3hxnf,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.0,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperophs5uzm,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.0,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper6sf2e5m8,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.0,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperodwa1tlu,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.1,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper5xfj6sck,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.1,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperb7xr0o6o,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.1,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypernlhxh430,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.1,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperl2s3ihr9,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.1,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper150vuiwn,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.1,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperbenpsjpz,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.1,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypery5h9yksz,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.1,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperyzvjwklr,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.3,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper09h8kwpl,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.3,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper5ck2h8x9,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.3,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper7gdsr5wm,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.3,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperjlmdkj37,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.3,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperk1q0rvyn,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.3,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper43qeuooq,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.3,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper05rffiim,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.3,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypermsxwxcd6,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.5,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperl8o2507s,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.5,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypermnrbz4bz,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.5,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper9hs4vfro,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.5,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper1c7xk35w,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.5,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper6lwnu00i,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.5,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper6eevgd0d,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.5,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperwgx3cjhq,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,64,128,0.5,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperrck3u79y,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.0,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperfotb66vc,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.0,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperr371cgij,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.0,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper3aw97xty,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.0,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper7rz9xy2c,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.0,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperfcei3c04,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.0,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperuwr4fuaq,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.0,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypertfjv09in,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.0,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperhpjx7857,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.1,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperj4x0jke5,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.1,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperpv6mwoub,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.1,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypersmhj3aob,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.1,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypern4z2w2f3,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.1,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperrfgnqhy3,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.1,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperoyff8l6t,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.1,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperw8zfij4f,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.1,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperdhl7bdsf,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.3,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper9fnmb3v5,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.3,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperxpxsofan,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.3,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperhqns2746,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.3,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperx99gi7wq,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.3,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperk3ou6jwo,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.3,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper42ncya8l,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.3,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperi8u2i96i,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.3,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperilrguyy4,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.5,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypertn5ppnpw,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.5,512,4096,0.001
