Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,gnndp,xdp,tdp,gnnedp,predp,preedp,gnnlr,prelr,hiddim,batch_size
arxiv_2023_runpj6hyrh5_NCN_hyperi6ps54cv,14.89,53.05,63.83,78.19,87.69,93.43,29.73,14.89,53.05,63.83,78.19,87.69,93.43,98.25,98.11,93.64,0.0,0.0,0.2,0.0,0.0,0.4,0.0001,0.0001,64,256
arxiv_2023_runpj6hyrh5_NCN_hyper9txqyrnq,14.89,53.05,63.83,78.19,87.69,93.43,29.73,14.89,53.05,63.83,78.19,87.69,93.43,98.25,98.11,93.64,0.0,0.0,0.2,0.0,0.0,0.4,0.001,0.001,64,512
arxiv_2023_runpj6hyrh5_NCN_hyperhcggeh4x,14.89,53.05,63.83,78.19,87.69,93.43,29.73,14.89,53.05,63.83,78.19,87.69,93.43,98.25,98.11,93.64,0.0,0.0,0.2,0.0,0.0,0.4,0.001,0.0001,64,512
arxiv_2023_runpj6hyrh5_NCN_hyperblj9hw3b,14.89,53.05,63.83,78.19,87.69,93.43,29.73,14.89,53.05,63.83,78.19,87.69,93.43,98.25,98.11,93.64,0.0,0.0,0.2,0.0,0.0,0.4,0.0001,0.001,64,512
arxiv_2023_runpj6hyrh5_NCN_hypereu3dtwlg,14.89,53.05,63.83,78.19,87.69,93.43,29.73,14.89,53.05,63.83,78.19,87.69,93.43,98.25,98.11,93.64,0.0,0.0,0.2,0.0,0.0,0.4,0.0001,0.0001,64,512
arxiv_2023_runpj6hyrh5_NCN_hyperam4fyqe5,14.89,53.05,63.83,78.19,87.69,93.43,29.73,14.89,53.05,63.83,78.19,87.69,93.43,98.25,98.11,93.64,0.0,0.0,0.2,0.0,0.0,0.4,0.001,0.001,64,1024
arxiv_2023_runpj6hyrh5_NCN_hyper8t530ukn,14.89,53.05,63.83,78.19,87.69,93.43,29.73,14.89,53.05,63.83,78.19,87.69,93.43,98.25,98.11,93.64,0.0,0.0,0.2,0.0,0.0,0.4,0.001,0.0001,64,1024
arxiv_2023_runpj6hyrh5_NCN_hyperie8mas4e,14.89,53.05,63.83,78.19,87.69,93.43,29.73,14.89,53.05,63.83,78.19,87.69,93.43,98.25,98.11,93.64,0.0,0.0,0.2,0.0,0.0,0.4,0.0001,0.001,64,1024
arxiv_2023_runpj6hyrh5_NCN_hyperxti26w1j,14.89,53.05,63.83,78.19,87.69,93.43,29.73,14.89,53.05,63.83,78.19,87.69,93.43,98.25,98.11,93.64,0.0,0.0,0.2,0.0,0.0,0.4,0.0001,0.0001,64,1024
arxiv_2023_runpj6hyrh5_NCN_hyper649d5rte,14.89,53.05,63.83,78.19,87.69,93.43,29.73,14.89,53.05,63.83,78.19,87.69,93.43,98.25,98.11,93.64,0.0,0.0,0.2,0.0,0.0,0.4,0.001,0.001,64,2048
arxiv_2023_runpj6hyrh5_NCN_hyperfaha39ps,14.89,53.05,63.83,78.19,87.69,93.43,29.73,14.89,53.05,63.83,78.19,87.69,93.43,98.25,98.11,93.64,0.0,0.0,0.2,0.0,0.0,0.4,0.001,0.0001,64,2048
arxiv_2023_runpj6hyrh5_NCN_hyperm5k1g82c,14.89,53.05,63.83,78.19,87.69,93.43,29.73,14.89,53.05,63.83,78.19,87.69,93.43,98.25,98.11,93.64,0.0,0.0,0.2,0.0,0.0,0.4,0.0001,0.001,64,2048
arxiv_2023_runpj6hyrh5_NCN_hyperrok6dxqb,14.89,53.05,63.83,78.19,87.69,93.43,29.73,14.89,53.05,63.83,78.19,87.69,93.43,98.25,98.11,93.64,0.0,0.0,0.2,0.0,0.0,0.4,0.0001,0.0001,64,2048
