Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,hidden_channels, num_layers,f_node_dim,f_global_dim,dropout,batch_size,gnn_batch_size,lr
cora_run8wlhx5r0_NeoGNN_hyperw3y5glui,36.53,82.1,89.85,92.8,94.46,95.2,50.61,36.53,82.1,89.85,92.8,94.46,95.2,97.37,97.6,95.11,256,2,128,64,0.1,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperq8t5pfmk,36.53,82.1,89.85,92.8,94.46,95.2,50.61,36.53,82.1,89.85,92.8,94.46,95.2,97.37,97.6,95.11,256,2,128,64,0.1,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyper5206ccrx,36.53,82.1,89.85,92.8,94.46,95.2,50.61,36.53,82.1,89.85,92.8,94.46,95.2,97.37,97.6,95.11,256,2,128,64,0.3,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyper6ul15d0h,36.53,82.1,89.85,93.17,94.46,95.2,50.61,36.53,82.1,89.85,93.17,94.46,95.2,97.37,97.6,95.29,256,2,128,64,0.3,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperv6m6cevy,36.53,82.1,89.85,93.17,94.46,95.2,50.61,36.53,82.1,89.85,93.17,94.46,95.2,97.37,97.6,95.29,256,2,128,64,0.3,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyper5icqmiyi,36.53,82.1,89.85,93.17,94.46,95.2,50.61,36.53,82.1,89.85,93.17,94.46,95.2,97.37,97.6,95.29,256,2,128,64,0.3,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyper5ooaul0y,36.53,82.1,89.85,93.17,94.46,95.2,50.61,36.53,82.1,89.85,93.17,94.46,95.2,97.37,97.6,95.29,256,2,128,64,0.3,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hypercl2xpasi,36.53,82.1,89.85,93.17,94.46,95.2,50.61,36.53,82.1,89.85,93.17,94.46,95.2,97.37,97.6,95.29,256,2,128,64,0.3,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyper496ttxrn,36.53,82.1,89.85,93.17,94.46,95.2,50.61,36.53,82.1,89.85,93.17,94.46,95.2,97.37,97.6,95.29,256,2,128,64,0.3,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperc38rsabk,36.53,82.1,89.85,93.17,94.46,95.2,50.61,36.53,82.1,89.85,93.17,94.46,95.2,97.37,97.6,95.29,256,2,128,64,0.3,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperaoi3obtw,36.53,82.1,89.85,93.17,94.46,95.2,50.61,36.53,82.1,89.85,93.17,94.46,95.2,97.37,97.6,95.29,256,2,128,64,0.5,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyper7lyl5131,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,64,0.5,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperj69kg985,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,64,0.5,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyper699f6h61,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,64,0.5,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyper1uf6lg4j,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,64,0.5,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperk07p8xo5,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,64,0.5,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperwzq3m9u5,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,64,0.5,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyper9rbbcdbp,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,64,0.5,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperrsj7elrt,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.0,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyper6n87fo9c,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.0,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperd0wgq4yq,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.0,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyper9jfgdf2z,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.0,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperx09reu74,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.0,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hypery0ka7ptx,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.0,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperol9scuzs,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.0,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperihdwati9,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.0,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperiygfblt7,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.1,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperrlff5mhu,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.1,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyper9y1skn2l,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.1,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyper6gzy7uyi,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.1,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyper34bvcllj,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.1,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyper13s2pz3k,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.1,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperds0xhdcq,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.1,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyper7yf7olnr,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.1,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperfzf25cob,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.3,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyper67oc7pj2,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.3,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hypera4nepot9,36.53,82.1,89.85,93.17,95.39,95.2,50.61,36.53,82.1,89.85,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.3,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hypersre0zfjz,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.3,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyper2gidx9yz,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.3,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hypervvz26dh2,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.3,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hypertk81dmec,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.3,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperlkw8hr5h,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.3,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyper36622se0,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.5,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperkgoef9rf,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.5,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperx3si5py9,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.5,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyper9lnmbf2w,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.5,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hypervc2rsomu,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.5,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyper79xvckuf,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.5,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hypersu0as0e7,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.5,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hypertrmyj2uw,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,2,128,128,0.5,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyper35p01kwa,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,3,64,64,0.0,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyper2rp7gle6,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,3,64,64,0.0,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperuc7awu8v,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,3,64,64,0.0,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hypern9bl4ekk,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,3,64,64,0.0,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyper657lquth,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,3,64,64,0.0,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hypermzpc9elj,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,3,64,64,0.0,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperxrnj0tdy,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,3,64,64,0.0,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hypersnp3n28i,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,3,64,64,0.0,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperx8i85d0n,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,3,64,64,0.1,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperxova8urz,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,3,64,64,0.1,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperi95fb1pg,36.53,82.1,91.7,93.17,95.39,95.2,50.61,36.53,82.1,91.7,93.17,95.39,95.2,97.37,97.6,95.29,256,3,64,64,0.1,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hypers2cosvhj,36.53,82.1,91.7,93.17,95.39,95.76,50.61,36.53,82.1,91.7,93.17,95.39,95.76,97.37,97.6,95.29,256,3,64,64,0.1,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperpjvtrsdw,36.53,82.1,91.7,93.17,95.39,95.76,50.61,36.53,82.1,91.7,93.17,95.39,95.76,97.37,97.6,95.29,256,3,64,64,0.1,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperrz80wici,36.53,82.1,91.7,93.17,95.39,95.76,50.61,36.53,82.1,91.7,93.17,95.39,95.76,97.37,97.6,95.29,256,3,64,64,0.1,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyper18tuzane,36.53,82.1,91.7,93.17,95.39,95.76,50.61,36.53,82.1,91.7,93.17,95.39,95.76,97.37,97.6,95.29,256,3,64,64,0.1,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyper3czougoq,36.53,82.1,91.7,93.17,95.39,95.76,50.61,36.53,82.1,91.7,93.17,95.39,95.76,97.37,97.6,95.29,256,3,64,64,0.1,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperqzf9ocav,36.53,82.1,91.7,93.17,95.39,95.76,50.61,36.53,82.1,91.7,93.17,95.39,95.76,97.37,97.6,95.29,256,3,64,64,0.3,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hypervxc2d69x,36.53,82.1,91.7,93.17,95.39,95.94,50.61,36.53,82.1,91.7,93.17,95.39,95.94,97.37,97.6,95.29,256,3,64,64,0.3,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperacn4vz4l,36.53,82.1,91.7,93.17,95.39,95.94,50.61,36.53,82.1,91.7,93.17,95.39,95.94,97.37,97.6,95.29,256,3,64,64,0.3,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hypermd8z0v17,36.53,82.1,91.7,93.17,95.39,95.94,50.61,36.53,82.1,91.7,93.17,95.39,95.94,97.37,97.6,95.29,256,3,64,64,0.3,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperhkh57a0w,36.53,82.1,91.7,93.17,95.39,95.94,50.61,36.53,82.1,91.7,93.17,95.39,95.94,97.37,97.6,95.29,256,3,64,64,0.3,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperncdjk0bi,36.53,82.1,91.7,93.17,95.39,95.94,50.61,36.53,82.1,91.7,93.17,95.39,95.94,97.37,97.6,95.29,256,3,64,64,0.3,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyper6ldhnfl4,36.53,82.1,91.7,93.17,95.39,95.94,50.61,36.53,82.1,91.7,93.17,95.39,95.94,97.37,97.6,95.29,256,3,64,64,0.3,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyper0msaye9y,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,64,0.3,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyper8x149mqf,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,64,0.5,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hypermp5wlw2p,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,64,0.5,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperroyoq5al,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,64,0.5,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperrwgo6q4g,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,64,0.5,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyper3mqhmdde,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,64,0.5,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperrmtkw997,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,64,0.5,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyper69srw6qs,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,64,0.5,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hypervi8bzodf,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,64,0.5,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hypergwl5kbuy,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.0,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperqw5rekpu,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.0,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hypersxh5ga69,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.0,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperi6i8yarn,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.0,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyper574xtocu,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.0,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyper45dhgu6m,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.0,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperx99yv05y,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.0,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperfjylf1mx,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.0,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperqm8pk934,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.1,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyper667g9o7t,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.1,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyper7u3nnsf4,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.1,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperxdpw7eij,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.1,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperwatkjcqp,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.1,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperikfyzowc,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.1,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperl4khowa4,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.1,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hypervzgquroz,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.1,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyper5h7rxrx6,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.3,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperbhxo305c,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.3,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperqxpzk2ju,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.3,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyper213w68o1,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.3,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyper4qd0iugu,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.3,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyper1250utf6,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.3,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperlhne64l5,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.3,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperd1wd92or,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.3,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperguydtqbs,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.5,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperpxr23v97,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.5,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperqvqqizt6,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.5,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyper23urxt4m,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.5,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperz9qnu2v5,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.5,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperxj4nnyhu,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.5,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyper68vqnhti,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.5,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperlpjflljb,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,64,128,0.5,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperbqxo08kb,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,128,64,0.0,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperwn4ahil5,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,128,64,0.0,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperq7jyweyu,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,128,64,0.0,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperq1e9fqxg,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,128,64,0.0,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hypernop49z28,36.53,82.1,91.7,93.17,94.83,96.31,50.61,36.53,82.1,91.7,93.17,94.83,96.31,97.37,97.6,95.29,256,3,128,64,0.0,1024,4096,0.01
